0.059061315,0.058916893,0.058890183,0.058900032,0.058984436,0.059077073,0.05945074,0.05939908,0.059473637,0.059220042
0.058916893,0.058890183,0.058900032,0.058984436,0.059077073,0.05945074,0.05939908,0.059473637,0.059220042,0.058687758
0.058890183,0.058900032,0.058984436,0.059077073,0.05945074,0.05939908,0.059473637,0.059220042,0.058687758,0.058512643
0.058900032,0.058984436,0.059077073,0.05945074,0.05939908,0.059473637,0.059220042,0.058687758,0.058512643,0.058344726
0.058984436,0.059077073,0.05945074,0.05939908,0.059473637,0.059220042,0.058687758,0.058512643,0.058344726,0.058324385
0.059077073,0.05945074,0.05939908,0.059473637,0.059220042,0.058687758,0.058512643,0.058344726,0.058324385,0.05846796
0.05945074,0.05939908,0.059473637,0.059220042,0.058687758,0.058512643,0.058344726,0.058324385,0.05846796,0.05871503
0.05939908,0.059473637,0.059220042,0.058687758,0.058512643,0.058344726,0.058324385,0.05846796,0.05871503,0.05876965
0.059473637,0.059220042,0.058687758,0.058512643,0.058344726,0.058324385,0.05846796,0.05871503,0.05876965,0.059222747
0.059220042,0.058687758,0.058512643,0.058344726,0.058324385,0.05846796,0.05871503,0.05876965,0.059222747,0.05914932
0.058687758,0.058512643,0.058344726,0.058324385,0.05846796,0.05871503,0.05876965,0.059222747,0.05914932,0.05948532
0.058512643,0.058344726,0.058324385,0.05846796,0.05871503,0.05876965,0.059222747,0.05914932,0.05948532,0.059370127
0.058344726,0.058324385,0.05846796,0.05871503,0.05876965,0.059222747,0.05914932,0.05948532,0.059370127,0.059512515
0.058324385,0.05846796,0.05871503,0.05876965,0.059222747,0.05914932,0.05948532,0.059370127,0.059512515,0.059489474
0.05846796,0.05871503,0.05876965,0.059222747,0.05914932,0.05948532,0.059370127,0.059512515,0.059489474,0.059203576
0.05871503,0.05876965,0.059222747,0.05914932,0.05948532,0.059370127,0.059512515,0.059489474,0.059203576,0.058882374
0.05876965,0.059222747,0.05914932,0.05948532,0.059370127,0.059512515,0.059489474,0.059203576,0.058882374,0.05862567
0.059222747,0.05914932,0.05948532,0.059370127,0.059512515,0.059489474,0.059203576,0.058882374,0.05862567,0.058410414
0.05914932,0.05948532,0.059370127,0.059512515,0.059489474,0.059203576,0.058882374,0.05862567,0.058410414,0.05841965
0.05948532,0.059370127,0.059512515,0.059489474,0.059203576,0.058882374,0.05862567,0.058410414,0.05841965,0.058485672
0.059370127,0.059512515,0.059489474,0.059203576,0.058882374,0.05862567,0.058410414,0.05841965,0.058485672,0.05851068
0.059512515,0.059489474,0.059203576,0.058882374,0.05862567,0.058410414,0.05841965,0.058485672,0.05851068,0.05873306
0.059489474,0.059203576,0.058882374,0.05862567,0.058410414,0.05841965,0.058485672,0.05851068,0.05873306,0.058976725
0.059203576,0.058882374,0.05862567,0.058410414,0.05841965,0.058485672,0.05851068,0.05873306,0.058976725,0.05879638
0.058882374,0.05862567,0.058410414,0.05841965,0.058485672,0.05851068,0.05873306,0.058976725,0.05879638,0.05897165
0.05862567,0.058410414,0.05841965,0.058485672,0.05851068,0.05873306,0.058976725,0.05879638,0.05897165,0.059022006
0.058410414,0.05841965,0.058485672,0.05851068,0.05873306,0.058976725,0.05879638,0.05897165,0.059022006,0.05878687
0.05841965,0.058485672,0.05851068,0.05873306,0.058976725,0.05879638,0.05897165,0.059022006,0.05878687,0.058819342
0.058485672,0.05851068,0.05873306,0.058976725,0.05879638,0.05897165,0.059022006,0.05878687,0.058819342,0.05893586
0.05851068,0.05873306,0.058976725,0.05879638,0.05897165,0.059022006,0.05878687,0.058819342,0.05893586,0.05883638
0.05873306,0.058976725,0.05879638,0.05897165,0.059022006,0.05878687,0.058819342,0.05893586,0.05883638,0.058929067
0.058976725,0.05879638,0.05897165,0.059022006,0.05878687,0.058819342,0.05893586,0.05883638,0.058929067,0.059041042
0.05879638,0.05897165,0.059022006,0.05878687,0.058819342,0.05893586,0.05883638,0.058929067,0.059041042,0.058747426
0.05897165,0.059022006,0.05878687,0.058819342,0.05893586,0.05883638,0.058929067,0.059041042,0.058747426,0.05879438
0.059022006,0.05878687,0.058819342,0.05893586,0.05883638,0.058929067,0.059041042,0.058747426,0.05879438,0.058849487
0.05878687,0.058819342,0.05893586,0.05883638,0.058929067,0.059041042,0.058747426,0.05879438,0.058849487,0.058754347
0.058819342,0.05893586,0.05883638,0.058929067,0.059041042,0.058747426,0.05879438,0.058849487,0.058754347,0.05892586
0.05893586,0.05883638,0.058929067,0.059041042,0.058747426,0.05879438,0.058849487,0.058754347,0.05892586,0.05902512
0.05883638,0.058929067,0.059041042,0.058747426,0.05879438,0.058849487,0.058754347,0.05892586,0.05902512,0.05881359
0.058929067,0.059041042,0.058747426,0.05879438,0.058849487,0.058754347,0.05892586,0.05902512,0.05881359,0.058911018
0.059041042,0.058747426,0.05879438,0.058849487,0.058754347,0.05892586,0.05902512,0.05881359,0.058911018,0.05901244
0.058747426,0.05879438,0.058849487,0.058754347,0.05892586,0.05902512,0.05881359,0.058911018,0.05901244,0.05892455
0.05879438,0.058849487,0.058754347,0.05892586,0.05902512,0.05881359,0.058911018,0.05901244,0.05892455,0.058976773
0.058849487,0.058754347,0.05892586,0.05902512,0.05881359,0.058911018,0.05901244,0.05892455,0.058976773,0.059038546
0.058754347,0.05892586,0.05902512,0.05881359,0.058911018,0.05901244,0.05892455,0.058976773,0.059038546,0.05874868
0.05892586,0.05902512,0.05881359,0.058911018,0.05901244,0.05892455,0.058976773,0.059038546,0.05874868,0.058660377
0.05902512,0.05881359,0.058911018,0.05901244,0.05892455,0.058976773,0.059038546,0.05874868,0.058660377,0.05866487
0.05881359,0.058911018,0.05901244,0.05892455,0.058976773,0.059038546,0.05874868,0.058660377,0.05866487,0.05886726
0.058911018,0.05901244,0.05892455,0.058976773,0.059038546,0.05874868,0.058660377,0.05866487,0.05886726,0.058923565
0.05901244,0.05892455,0.058976773,0.059038546,0.05874868,0.058660377,0.05866487,0.05886726,0.058923565,0.059199177
0.05892455,0.058976773,0.059038546,0.05874868,0.058660377,0.05866487,0.05886726,0.058923565,0.059199177,0.059022423
0.058976773,0.059038546,0.05874868,0.058660377,0.05866487,0.05886726,0.058923565,0.059199177,0.059022423,0.059182156
0.059038546,0.05874868,0.058660377,0.05866487,0.05886726,0.058923565,0.059199177,0.059022423,0.059182156,0.058830168
0.05874868,0.058660377,0.05866487,0.05886726,0.058923565,0.059199177,0.059022423,0.059182156,0.058830168,0.058926206
0.058660377,0.05866487,0.05886726,0.058923565,0.059199177,0.059022423,0.059182156,0.058830168,0.058926206,0.05910043
0.05866487,0.05886726,0.058923565,0.059199177,0.059022423,0.059182156,0.058830168,0.058926206,0.05910043,0.058787014
0.05886726,0.058923565,0.059199177,0.059022423,0.059182156,0.058830168,0.058926206,0.05910043,0.058787014,0.058769617
0.058923565,0.059199177,0.059022423,0.059182156,0.058830168,0.058926206,0.05910043,0.058787014,0.058769617,0.058704406
0.059199177,0.059022423,0.059182156,0.058830168,0.058926206,0.05910043,0.058787014,0.058769617,0.058704406,0.058809545
0.059022423,0.059182156,0.058830168,0.058926206,0.05910043,0.058787014,0.058769617,0.058704406,0.058809545,0.05892321
0.059182156,0.058830168,0.058926206,0.05910043,0.058787014,0.058769617,0.058704406,0.058809545,0.05892321,0.059184168
0.058830168,0.058926206,0.05910043,0.058787014,0.058769617,0.058704406,0.058809545,0.05892321,0.059184168,0.059041932
0.058926206,0.05910043,0.058787014,0.058769617,0.058704406,0.058809545,0.05892321,0.059184168,0.059041932,0.05927438
0.05910043,0.058787014,0.058769617,0.058704406,0.058809545,0.05892321,0.059184168,0.059041932,0.05927438,0.059182506
0.058787014,0.058769617,0.058704406,0.058809545,0.05892321,0.059184168,0.059041932,0.05927438,0.059182506,0.059291106
0.058769617,0.058704406,0.058809545,0.05892321,0.059184168,0.059041932,0.05927438,0.059182506,0.059291106,0.059304263
0.058704406,0.058809545,0.05892321,0.059184168,0.059041932,0.05927438,0.059182506,0.059291106,0.059304263,0.05897535
0.058809545,0.05892321,0.059184168,0.059041932,0.05927438,0.059182506,0.059291106,0.059304263,0.05897535,0.05858786
0.05892321,0.059184168,0.059041932,0.05927438,0.059182506,0.059291106,0.059304263,0.05897535,0.05858786,0.058506045
0.059184168,0.059041932,0.05927438,0.059182506,0.059291106,0.059304263,0.05897535,0.05858786,0.058506045,0.058422938
0.059041932,0.05927438,0.059182506,0.059291106,0.059304263,0.05897535,0.05858786,0.058506045,0.058422938,0.058525436
0.05927438,0.059182506,0.059291106,0.059304263,0.05897535,0.05858786,0.058506045,0.058422938,0.058525436,0.05860706
0.059182506,0.059291106,0.059304263,0.05897535,0.05858786,0.058506045,0.058422938,0.058525436,0.05860706,0.05883071
0.059291106,0.059304263,0.05897535,0.05858786,0.058506045,0.058422938,0.058525436,0.05860706,0.05883071,0.058872055
0.059304263,0.05897535,0.05858786,0.058506045,0.058422938,0.058525436,0.05860706,0.05883071,0.058872055,0.059268504
0.05897535,0.05858786,0.058506045,0.058422938,0.058525436,0.05860706,0.05883071,0.058872055,0.059268504,0.0591776
0.05858786,0.058506045,0.058422938,0.058525436,0.05860706,0.05883071,0.058872055,0.059268504,0.0591776,0.05940944
0.058506045,0.058422938,0.058525436,0.05860706,0.05883071,0.058872055,0.059268504,0.0591776,0.05940944,0.05913797
0.058422938,0.058525436,0.05860706,0.05883071,0.058872055,0.059268504,0.0591776,0.05940944,0.05913797,0.05917511
0.058525436,0.05860706,0.05883071,0.058872055,0.059268504,0.0591776,0.05940944,0.05913797,0.05917511,0.059072256
0.05860706,0.05883071,0.058872055,0.059268504,0.0591776,0.05940944,0.05913797,0.05917511,0.059072256,0.058761723
0.05883071,0.058872055,0.059268504,0.0591776,0.05940944,0.05913797,0.05917511,0.059072256,0.058761723,0.05868777
0.058872055,0.059268504,0.0591776,0.05940944,0.05913797,0.05917511,0.059072256,0.058761723,0.05868777,0.05852024
0.059268504,0.0591776,0.05940944,0.05913797,0.05917511,0.059072256,0.058761723,0.05868777,0.05852024,0.058760773
0.0591776,0.05940944,0.05913797,0.05917511,0.059072256,0.058761723,0.05868777,0.05852024,0.058760773,0.058970757
0.05940944,0.05913797,0.05917511,0.059072256,0.058761723,0.05868777,0.05852024,0.058760773,0.058970757,0.058957558
0.05913797,0.05917511,0.059072256,0.058761723,0.05868777,0.05852024,0.058760773,0.058970757,0.058957558,0.058882315
0.05917511,0.059072256,0.058761723,0.05868777,0.05852024,0.058760773,0.058970757,0.058957558,0.058882315,0.059141926
0.059072256,0.058761723,0.05868777,0.05852024,0.058760773,0.058970757,0.058957558,0.058882315,0.059141926,0.0588136
0.058761723,0.05868777,0.05852024,0.058760773,0.058970757,0.058957558,0.058882315,0.059141926,0.0588136,0.058788713
0.05868777,0.05852024,0.058760773,0.058970757,0.058957558,0.058882315,0.059141926,0.0588136,0.058788713,0.0586664
0.05852024,0.058760773,0.058970757,0.058957558,0.058882315,0.059141926,0.0588136,0.058788713,0.0586664,0.05881141
0.058760773,0.058970757,0.058957558,0.058882315,0.059141926,0.0588136,0.058788713,0.0586664,0.05881141,0.058830664
0.058970757,0.058957558,0.058882315,0.059141926,0.0588136,0.058788713,0.0586664,0.05881141,0.058830664,0.05920018
0.058957558,0.058882315,0.059141926,0.0588136,0.058788713,0.0586664,0.05881141,0.058830664,0.05920018,0.05904824
0.058882315,0.059141926,0.0588136,0.058788713,0.0586664,0.05881141,0.058830664,0.05920018,0.05904824,0.059209906
0.059141926,0.0588136,0.058788713,0.0586664,0.05881141,0.058830664,0.05920018,0.05904824,0.059209906,0.05908391
0.0588136,0.058788713,0.0586664,0.05881141,0.058830664,0.05920018,0.05904824,0.059209906,0.05908391,0.058974218
0.058788713,0.0586664,0.05881141,0.058830664,0.05920018,0.05904824,0.059209906,0.05908391,0.058974218,0.059053443
0.0586664,0.05881141,0.058830664,0.05920018,0.05904824,0.059209906,0.05908391,0.058974218,0.059053443,0.059029385
0.05881141,0.058830664,0.05920018,0.05904824,0.059209906,0.05908391,0.058974218,0.059053443,0.059029385,0.05885884
0.058830664,0.05920018,0.05904824,0.059209906,0.05908391,0.058974218,0.059053443,0.059029385,0.05885884,0.058751803
0.05920018,0.05904824,0.059209906,0.05908391,0.058974218,0.059053443,0.059029385,0.05885884,0.058751803,0.058822352
