time,pedal,velocity,acceleration
134.85,0.311362588597797,0.51123087696762,0.588683249448829
134.9,0.31256516538899,0.514763007273998,0.588671599420391
134.95,0.31377097448329,0.51829495085187,0.58863931795751
135,0.314982079500919,0.521826628365807,0.588594959164111
135.05,0.316199607010061,0.525358001115602,0.588543432982974
135.1,0.317424235057361,0.528889045881129,0.588487528971081
135.15,0.318656391107008,0.532419730734715,0.588428932149847
135.2,0.319896338375868,0.535950050838836,0.588368682556413
135.25,0.321144239005529,0.539480003290975,0.588307417112749
135.3,0.322400194071269,0.54300957841608,0.588245538934024
135.35,0.323664262533664,0.546538786856709,0.588183281827039
135.4,0.324936480190208,0.550067620872819,0.588120807037862
135.45,0.326216865992516,0.553596073691875,0.588058211314134
135.5,0.327505432574997,0.557124148216391,0.587995543029674
135.55,0.328802184149122,0.560651839608843,0.587932842496001
135.6,0.330107124926359,0.564179150771745,0.587870125837722
135.65,0.331420257012444,0.567706085575118,0.587807409179442
135.7,0.332741578301641,0.571232647888983,0.587744700583466
135.75,0.334071088793952,0.574758839648351,0.587682000049793
135.8,0.335408786383641,0.578284655048191,0.587619315640727
135.85,0.336754671070707,0.581810099893533,0.587556639293964
135.9,0.338108740749417,0.585335169346852,0.587493987134112
135.95,0.3394709912083,0.588859868245673,0.58743135916117
136,0.340841420341621,0.592384199492513,0.587368755375138
136.05,0.34222002393791,0.595908153412318,0.587306175776016
136.1,0.343606799891433,0.59943173000509,0.587243612301501
136.15,0.345001746096455,0.602954929270828,0.587181064951593
136.2,0.346404858341505,0.606477751209532,0.587118533726292
136.25,0.347816134520849,0.610000205496255,0.587056026687901
136.3,0.349235572528752,0.613522282455943,0.586993543836421
136.35,0.350663168153744,0.617043982088598,0.58693108517185
136.4,0.352098921395825,0.620565304394219,0.58686865069419
136.45,0.353542828043526,0.624086249372806,0.586806232341137
136.5,0.35499488599111,0.627606826699411,0.58674383011269
136.55,0.356455095238579,0.631127026698982,0.586681444008851
136.6,0.357923449468727,0.63464684937152,0.586619074029618
136.65,0.359399948681555,0.638166285041971,0.586556720174992
136.7,0.360884588665593,0.641685343385389,0.586494382444973
136.75,0.36237736942084,0.645204024401772,0.586432060839561
136.8,0.363878288841562,0.648722337766174,0.586369755358755
136.85,0.365387342716289,0.652240293153647,0.58630747406486
136.9,0.366904528939286,0.655757871214085,0.586245216957875
136.95,0.368429841193348,0.659275081622542,0.586182992100104
137,0.36996327737274,0.662791914703965,0.586120791429243
137.05,0.371504837477462,0.666308360783302,0.586058614945292
137.1,0.373054517296045,0.669824439210657,0.585996454585948
137.15,0.374612316828489,0.673340149986031,0.585934310351211
137.2,0.376178233969058,0.676855493109423,0.58587218224108
137.25,0.377752264506283,0.680370478255885,0.585810070255557
137.3,0.379334406334428,0.683885086075313,0.585747982456944
137.35,0.380924655242024,0.687399316567708,0.585685910782937
137.4,0.382523009123337,0.690913169733068,0.585623863295841
137.45,0.384129463766895,0.694426635896343,0.585561839995655
137.5,0.3857440191727,0.697939734407636,0.585499832820076
137.55,0.387366673235015,0.701452455591895,0.585437849831407
137.6,0.388997423848107,0.70496479944912,0.585375891029649
137.65,0.390636268906241,0.708476785329416,0.585313940290194
137.7,0.392283204197946,0.71198840355773,0.585252005675346
137.75,0.393938225511753,0.715499654134062,0.585190079122801
137.8,0.395601330741926,0.719010546733465,0.585128160632559
137.85,0.397272517782731,0.722521052330781,0.585066266329228
137.9,0.398951784528433,0.726031180601064,0.585004396212807
137.95,0.400639130979032,0.729540941219365,0.584942550283297
138,0.402334552923059,0.733050324510632,0.584880728540696
138.05,0.404038048254777,0.73655934982497,0.584818930985006
138.1,0.405749614868453,0.740068007487326,0.584757149553923
138.15,0.407469248552616,0.743576287822648,0.58469539230975
138.2,0.409196947201531,0.747084200505988,0.584633659252487
138.25,0.410932708709464,0.750591735862295,0.584571934257527
138.3,0.412676528864944,0.754098903566619,0.584510225387175
138.35,0.414428407667973,0.757605703618962,0.584448532641429
138.4,0.416188340907079,0.761112126344271,0.58438685602029
138.45,0.417956324370793,0.764618181417599,0.584325203586061
138.5,0.419732358059115,0.768123868838944,0.584263575338743
138.55,0.421516437760576,0.771629188608308,0.584201971278335
138.6,0.423308561369439,0.775134150400743,0.584140383342533
138.65,0.425108728885706,0.778638744541196,0.584078811531339
138.7,0.426916936097906,0.782142961354614,0.584017255844751
138.75,0.428733180900305,0.785646810516051,0.58395571628277
138.8,0.430557461187167,0.789150292025507,0.583894200907699
138.85,0.432389772747023,0.79265340588298,0.583832709719539
138.9,0.434230113474138,0.796156161763525,0.583771234655985
138.95,0.436078479157042,0.799658540317035,0.583709775717039
139,0.437934869795734,0.803160541543511,0.583648332902699
139.05,0.439799283284481,0.806662175118006,0.583586914275269
139.1,0.441671715411812,0.810163431365466,0.58352551983475
139.15,0.443552166177727,0.813664329635998,0.583464141518837
139.2,0.445440631370756,0.817164860254547,0.583402779327532
139.25,0.44733710677943,0.820665013546062,0.583341433260833
139.3,0.449241592403748,0.824164799185596,0.583280111381044
139.35,0.451154086137976,0.827664217173149,0.583218813688166
139.4,0.453074583770643,0.831154821188192,0.583157685303659
139.45,0.453634296535934,0.832174213710956,0.581689056619557
